ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label
482,1,12,49,2,0,0,11,27,1
344,6,18,6,55,6,31,2,15,1
291,13,10,0,12,7,5,1,12,1
291,5,3,10,5,3,3,13,3,1
291,12,11,3,4,4,2,8,11,1
476,2,45,35,13,0,0,0,0,1
344,6,13,6,52,6,27,2,46,1
513,151,16,2,36,155,48,147,34,1
495,0,7,28,1,53,0,1,0,1
291,12,9,12,6,12,6,9,4,1
291,3,2,0,8,7,4,6,4,1
291,2,7,9,6,1,11,14,4,1
498,40,42,10,28,14,3,85,21,1
483,1,49,18,15,0,0,0,0,1
513,0,0,0,0,0,0,0,22,1
498,0,23,8,7,61,0,1,0,1
291,12,11,7,2,7,7,8,8,1
291,4,3,5,9,6,5,11,2,1
476,2,57,25,17,0,0,0,0,1
291,13,2,6,13,13,1,8,11,1
344,6,19,6,56,6,32,2,16,1
344,6,14,6,53,6,28,2,26,1
344,6,21,6,58,6,35,2,26,1
513,0,0,0,0,0,0,0,120,1
291,8,2,3,11,10,1,8,7,1
291,1,3,7,7,3,10,9,4,1
481,1,51,19,15,0,0,0,20,1
291,5,1,7,2,3,0,7,1,1
291,4,2,8,9,6,7,13,2,1
513,3,15,3,35,3,23,1,23,1
476,2,46,227,50,0,0,0,0,1
510,5,30,7,59,5,39,1,38,1
291,3,1,8,9,8,12,2,4,1
337,7,11,5,46,6,23,1,48,1
513,0,0,0,0,0,0,0,48,1
476,2,22,89,222,0,0,0,0,1
235,1,2,6,7,7,0,0,0,1
291,2,3,10,10,10,0,0,0,1
325,9,11,3,37,7,17,1,38,1
291,7,8,2,6,6,13,3,11,1
513,38,18,1,20,14,2,108,83,1
291,1,6,6,9,11,14,15,7,1
476,2,48,225,56,0,0,0,0,1
291,4,4,4,2,8,13,5,7,1
499,40,25,23,23,15,3,86,21,1
291,3,3,8,8,4,8,14,2,1
476,2,48,216,86,0,0,0,0,1
291,9,2,4,12,11,1,8,8,1
291,12,12,13,7,8,10,12,7,1
291,7,12,10,7,9,12,14,7,1
513,0,0,0,0,34,0,0,82,1
291,8,8,11,4,13,2,8,0,1
323,4,19,6,42,9,31,7,27,1
291,3,1,7,8,8,10,2,4,1
335,6,25,5,55,5,37,1,36,1
476,2,33,240,14,0,0,0,0,1
291,13,11,4,3,3,3,8,11,1
513,37,18,1,20,13,2,106,85,1
513,1,4,1,10,1,7,0,6,1
291,9,9,11,4,13,3,8,0,1
291,11,11,0,9,10,0,5,11,1
484,2,18,47,16,1,9,0,9,1
291,6,5,9,6,9,5,11,1,1
344,6,25,6,61,6,39,2,34,1
291,1,3,9,10,10,0,0,0,1
344,6,15,6,53,6,28,2,22,1
476,2,16,81,3,0,0,0,0,1
510,0,4,1,1,0,0,0,116,1
513,5,2,0,2,2,0,70,145,1
291,12,11,3,6,3,6,5,12,1
513,99,25,2,35,77,22,141,34,1
513,0,0,0,0,59,0,1,50,1
291,14,8,1,13,10,1,3,11,1
513,3,14,3,33,3,22,1,21,1
344,6,17,6,54,6,30,2,14,1
197,1,0,2,2,3,4,0,2,1
344,6,22,6,58,6,35,2,23,1
291,10,8,3,6,4,1,5,14,1
476,2,34,212,5,0,0,0,0,1
291,9,10,11,4,12,4,9,1,1
476,2,40,233,33,0,0,0,0,1
291,7,13,2,5,11,0,10,11,1
128,158,2,2,35,24,5,138,34,1
476,2,19,74,138,0,0,0,0,1
479,1,13,54,2,8,0,0,0,1
291,13,4,5,13,12,1,7,11,1
291,10,10,10,1,11,9,8,4,1
344,6,17,6,55,6,30,2,15,1
476,2,57,119,43,0,0,0,0,1
178,95,4,5,26,19,6,98,25,1
291,7,2,2,11,9,2,8,6,1
326,7,22,4,46,5,32,1,32,1
291,9,9,11,4,13,3,8,0,1
291,11,13,13,6,8,10,13,7,1
291,8,13,7,5,4,2,5,13,1
291,4,3,8,8,5,7,14,2,1
291,8,3,11,4,6,0,11,2,1
291,3,3,3,9,6,4,9,3,1
513,4,20,4,45,4,30,1,29,1
184,90,2,3,27,20,3,93,26,1
291,2,3,3,9,8,2,4,2,1
291,6,2,8,3,4,0,9,2,1
291,1,4,9,6,0,10,14,3,1
291,12,10,0,12,7,5,1,12,1
513,39,25,5,57,41,44,33,39,1
291,3,2,11,11,8,12,5,3,1
291,14,9,12,8,11,8,10,7,1
291,2,3,10,11,10,1,0,0,1
498,0,24,9,7,0,0,0,0,1
488,1,40,15,12,0,0,0,42,1
291,10,12,5,8,5,2,3,13,1
513,0,3,0,7,0,5,0,114,1
291,8,8,11,4,13,2,8,0,1
334,6,11,5,43,5,23,1,46,1
291,1,2,6,6,6,0,0,0,1
484,1,47,17,14,0,0,0,27,1
291,12,10,4,4,3,2,7,12,1
291,2,1,4,4,3,3,7,1,1
291,2,1,3,3,2,2,5,0,1
291,2,3,10,11,10,3,0,0,1
291,10,14,12,5,7,11,12,6,1
344,6,23,6,59,6,36,2,27,1
291,14,10,0,10,7,1,2,11,1
291,3,1,6,7,7,9,3,4,1
291,3,1,6,7,7,9,3,4,1
476,2,38,157,43,0,0,0,0,1
291,9,9,10,3,13,3,8,0,1
476,2,52,220,71,0,0,0,0,1
488,3,19,41,23,2,14,0,13,1
344,6,15,6,53,6,28,2,39,1
291,8,13,1,4,11,0,10,11,1
291,8,7,11,4,12,2,8,0,1
476,1,29,239,2,0,0,0,0,1
291,1,3,8,9,9,0,0,0,1
476,3,15,58,3,0,0,3,0,1
291,1,5,8,7,1,11,15,4,1
484,1,46,17,14,0,0,0,28,1
476,2,26,102,200,0,0,0,0,1
291,9,11,2,11,4,12,1,14,1
291,12,9,1,9,6,1,3,12,1
291,10,11,2,11,4,12,1,13,1
476,2,29,237,3,0,0,0,0,1
291,12,12,13,7,8,10,12,7,1
291,4,3,4,9,6,5,11,2,1
291,1,4,8,7,0,10,14,3,1
291,9,5,10,9,8,7,12,4,1
343,6,27,5,62,5,41,1,40,1
291,13,10,0,12,8,3,1,11,1
476,2,38,207,121,0,0,0,0,1
291,1,7,6,9,13,14,14,7,1
497,4,25,38,128,3,24,1,24,1
192,3,1,4,1,2,0,4,1,1
513,5,27,5,61,5,40,1,39,1
291,3,1,3,7,7,6,4,4,1
329,8,11,4,40,6,19,1,42,1
291,14,10,1,10,7,1,3,11,1
291,11,3,6,11,11,1,9,12,1
291,3,3,0,8,6,2,7,5,1
291,1,1,2,3,2,2,5,0,1
476,2,43,50,109,0,0,0,0,1
511,0,0,3,0,94,0,1,0,1
476,2,56,136,47,0,0,0,0,1
291,8,2,10,5,7,0,11,4,1
291,10,10,1,12,5,10,1,13,1
484,2,17,47,16,1,9,0,9,1
344,6,19,6,56,6,32,2,16,1
291,13,10,1,11,8,1,1,11,1
513,70,29,2,35,34,8,138,34,1
143,120,3,3,32,22,5,125,31,1
291,13,5,3,13,11,1,5,11,1
291,10,5,11,5,7,3,11,4,1
344,6,16,6,54,6,29,2,14,1
141,178,1,2,32,22,4,127,32,1
291,1,6,6,9,11,14,15,7,1
128,32,0,0,8,5,1,34,8,1
136,184,1,2,33,22,4,131,32,1
291,7,11,2,5,8,0,9,12,1
513,0,0,0,0,0,0,35,87,1
291,11,4,5,10,10,1,8,12,1
291,12,11,7,2,7,7,8,7,1
291,8,5,11,4,9,1,10,1,1
291,3,2,12,12,9,13,3,3,1
491,1,8,34,1,0,0,27,66,1
513,0,0,0,0,19,0,0,0,1
291,13,10,0,12,8,3,1,11,1
291,7,3,10,4,6,1,12,2,1
291,12,2,6,12,12,1,9,11,1
291,4,3,5,9,6,5,12,2,1
291,11,4,5,10,10,1,8,12,1
291,3,1,10,10,9,12,2,4,1
238,71,7,3,13,9,3,49,19,1
291,4,6,3,0,8,15,7,8,1
291,13,10,4,4,3,2,7,12,1
513,97,9,1,22,141,32,90,20,1
291,0,0,0,2,2,0,2,1,1
344,6,12,6,51,6,26,2,46,1
291,2,3,11,11,10,6,0,1,1
291,5,3,8,7,6,5,13,2,1
291,1,4,9,6,0,9,14,3,1
291,1,4,9,6,0,9,14,3,1
291,9,14,11,6,6,8,11,9,1
331,6,11,5,42,5,23,1,44,1
291,1,5,7,8,5,12,15,5,1
513,1,6,1,15,1,10,0,104,1
291,13,11,5,3,5,5,8,9,1
291,9,11,3,10,4,11,1,14,1
344,6,22,6,58,6,35,2,24,1
300,13,10,1,19,8,5,1,18,1
291,3,4,7,9,9,10,14,4,1
153,0,0,0,0,0,0,0,0,1
513,0,0,0,0,0,0,0,92,1
344,6,17,6,55,6,31,2,49,1
488,1,40,15,12,32,0,0,0,1
291,12,11,5,4,3,3,7,12,1
479,2,16,55,7,0,3,0,3,1
291,13,11,4,3,3,3,8,11,1
291,7,3,9,4,6,0,11,3,1
291,10,10,9,0,10,11,7,5,1
291,7,13,1,5,12,0,10,11,1
301,13,10,1,20,8,6,1,19,1
476,2,42,174,120,0,0,0,0,1
491,28,21,35,16,10,2,58,14,1
513,5,24,5,54,5,36,1,52,1
344,6,25,6,61,6,39,2,34,1
513,34,16,1,18,12,2,103,91,1
291,6,2,2,10,9,2,8,6,1
497,38,43,10,28,14,2,81,20,1
291,9,12,2,4,8,1,9,11,1
291,3,4,7,9,8,9,14,3,1
291,1,0,3,3,4,5,1,2,1
291,4,3,6,9,6,6,12,2,1
291,2,4,9,6,1,8,14,3,1
291,3,2,0,9,7,2,7,4,1
240,1,2,6,7,7,0,0,0,1
291,1,6,6,9,11,14,15,7,1
291,12,11,13,7,9,9,12,7,1
513,0,0,0,0,0,0,0,97,1
513,1,0,0,0,0,0,65,154,1
291,3,2,1,8,7,4,6,4,1
291,14,8,12,9,11,8,10,8,1
291,3,3,0,9,6,3,7,3,1
476,1,60,22,18,0,0,0,0,1
175,0,0,0,2,2,0,2,1,1
291,8,13,6,5,5,2,6,13,1
484,1,11,45,2,0,0,0,29,1
503,4,24,19,47,4,31,1,30,1
291,5,6,2,1,7,14,6,9,1
513,57,27,1,31,21,4,130,46,1
148,117,2,2,32,22,4,121,31,1
291,9,12,7,6,4,2,4,13,1
291,13,9,12,7,11,7,10,5,1
513,14,28,5,58,8,36,22,39,1
291,10,4,11,5,7,2,11,4,1
291,6,3,7,5,6,0,10,3,1
291,14,6,2,13,11,1,4,11,1
291,9,11,6,5,3,2,5,14,1
128,174,1,2,35,24,5,138,34,1
513,71,22,4,51,74,46,63,38,1
291,3,3,8,8,3,8,14,2,1
291,11,11,2,9,4,10,2,13,1
253,2,2,0,6,5,2,5,3,1
291,3,1,4,7,7,8,3,4,1
291,5,3,10,4,4,3,12,3,1
513,122,11,2,28,128,40,113,26,1
499,0,11,91,1,0,0,0,0,1
476,2,45,186,107,0,0,0,0,1
484,2,53,19,28,1,9,0,8,1
137,0,0,0,0,0,0,0,0,1
291,9,8,4,5,3,1,6,14,1
498,0,24,9,7,0,0,0,75,1
291,5,4,8,8,6,7,14,2,1
291,1,5,9,6,0,11,14,4,1
247,2,2,0,6,5,2,5,2,1
325,4,11,8,40,7,24,2,10,1
291,5,10,9,8,10,13,14,7,1
279,25,1,6,15,14,1,19,12,1
513,4,18,4,42,4,28,1,68,1
319,4,11,9,36,7,24,2,10,1
476,2,52,219,71,0,0,0,0,1
141,179,1,2,33,23,4,127,32,1
291,12,11,5,4,3,3,7,12,1
291,1,7,6,9,13,14,14,7,1
476,2,46,45,93,0,0,0,0,1
291,3,6,4,4,10,15,10,8,1
496,0,6,27,1,54,0,1,0,1
513,0,0,0,0,0,0,52,150,1
291,4,3,3,7,6,2,8,3,1
488,22,20,40,13,8,1,46,11,1
292,9,11,2,13,5,13,1,14,1
136,184,1,2,33,23,5,131,32,1
291,3,3,1,8,6,2,7,3,1
291,3,4,7,9,9,10,14,4,1
314,8,13,3,30,5,19,1,14,1
291,5,11,9,7,10,12,14,7,1
291,0,0,0,0,0,0,0,0,1
291,4,2,7,8,6,7,12,2,1
476,2,43,230,42,0,0,0,0,1
291,9,2,4,12,11,1,8,8,1
291,2,1,6,7,7,10,3,4,1
491,1,36,13,11,40,0,0,0,1
291,2,8,7,9,12,14,14,7,1
513,18,8,0,9,6,1,39,9,1
291,14,7,2,13,10,1,3,11,1
476,2,36,42,10,0,0,0,0,1
291,3,2,5,4,8,11,3,6,1
476,2,14,71,26,0,0,0,0,1
302,3,4,11,21,9,17,2,6,1
291,12,11,0,10,10,0,4,11,1
291,9,11,6,5,3,2,5,14,1
282,24,8,12,10,11,8,17,9,1
291,2,6,5,7,12,15,12,8,1
128,0,0,0,0,0,0,0,0,1
291,7,12,1,5,10,0,9,12,1
476,2,10,156,235,0,0,0,0,1
308,8,16,3,29,5,22,1,23,1
291,2,3,11,11,10,6,0,1,1
291,11,9,4,4,3,2,7,13,1
291,10,14,12,5,7,11,13,6,1
291,11,13,13,6,8,10,13,7,1
501,0,4,19,0,67,0,1,0,1
291,12,11,0,10,10,0,4,11,1
291,11,9,4,4,3,1,7,13,1
513,105,9,1,24,144,34,97,22,1
336,5,25,6,55,7,38,3,36,1
128,119,2,1,31,21,4,124,30,1
476,2,53,29,16,0,0,0,0,1
291,2,2,0,8,6,2,6,3,1
291,4,3,3,7,6,1,8,3,1
476,2,53,200,63,0,0,0,0,1
344,6,18,6,55,6,32,2,48,1
291,2,2,6,7,5,10,5,4,1
513,1,6,1,13,1,9,0,9,1
513,0,3,0,7,88,4,2,4,1
512,5,27,6,62,5,41,1,40,1
291,4,5,10,8,11,1,2,0,1
291,6,6,2,6,4,1,7,11,1
291,10,8,2,7,4,1,5,13,1
291,1,4,9,6,0,10,14,3,1
291,4,3,4,3,8,12,4,7,1
291,2,1,6,7,6,10,3,4,1
291,4,6,3,0,8,15,7,8,1
291,12,10,1,12,6,7,1,12,1
291,11,6,12,6,8,4,11,5,1
339,6,15,5,50,5,27,1,14,1
496,0,13,110,1,0,0,0,0,1
291,3,2,11,11,8,11,6,3,1
291,6,7,10,6,12,2,4,0,1
291,11,12,2,4,6,1,9,11,1
291,4,3,2,7,6,2,8,3,1
291,1,6,5,9,13,15,14,8,1
327,7,14,4,40,5,23,1,14,1
291,9,13,12,6,6,10,14,6,1
156,110,2,2,31,22,4,115,29,1
476,2,60,23,18,0,0,0,0,1
291,3,2,10,11,8,11,7,3,1
214,1,1,0,4,3,1,3,2,1
344,6,26,6,61,6,40,2,37,1
344,6,20,6,57,6,33,2,17,1
291,12,9,1,9,6,1,3,12,1
291,13,7,12,8,10,7,11,7,1
476,2,40,168,47,0,0,0,0,1
476,2,29,48,7,0,0,0,0,1
513,97,20,4,47,102,48,89,36,1
291,13,10,13,8,9,9,11,7,1
291,2,2,6,7,5,10,6,4,1
513,1,8,1,19,1,13,0,12,1
149,116,2,2,32,22,4,120,30,1
291,3,2,2,8,7,5,5,4,1
476,2,9,165,236,0,0,0,0,1
291,11,11,0,9,10,0,5,11,1
291,14,10,1,10,7,1,3,11,1
344,6,23,6,59,6,37,2,44,1
344,6,16,6,54,6,29,2,14,1
480,1,53,20,16,12,0,0,0,1
291,11,9,11,6,12,5,9,3,1
503,0,16,6,5,0,0,0,0,1
476,2,11,104,92,0,0,0,0,1
291,8,13,6,5,5,2,6,13,1
291,14,10,0,12,8,1,1,11,1
476,2,33,66,163,0,0,0,0,1
291,5,6,10,7,12,2,4,0,1
228,82,7,3,15,11,3,57,20,1
291,10,10,1,12,5,11,1,13,1
291,9,8,4,4,3,1,7,14,1
291,3,1,5,6,8,10,2,5,1
291,2,4,10,10,11,1,0,0,1
291,7,13,1,4,11,0,10,11,1
495,0,29,11,9,0,0,0,65,1
291,4,4,7,5,8,15,4,6,1
344,6,20,6,57,6,34,2,46,1
291,4,5,3,0,8,14,6,8,1
291,1,4,8,7,0,10,14,3,1
291,11,11,9,1,10,10,8,5,1
291,2,6,4,5,11,15,11,8,1
291,12,10,11,4,11,10,9,6,1
331,6,11,5,41,5,22,1,44,1
476,2,12,143,232,0,0,0,0,1
291,4,3,8,8,4,7,14,2,1
341,6,19,5,55,5,32,1,16,1
291,8,13,4,5,8,1,7,12,1
291,10,13,12,4,8,11,12,6,1
485,1,22,183,2,0,0,0,0,1
291,3,2,1,8,7,5,5,4,1
476,2,38,235,28,0,0,0,0,1
291,14,9,13,8,10,9,11,7,1
483,13,18,48,9,4,0,26,6,1
291,1,1,0,3,2,1,2,1,1
291,2,2,12,12,10,11,1,2,1
291,9,11,6,5,3,2,5,14,1
291,2,3,11,11,10,6,0,1,1
513,88,21,4,49,92,47,79,37,1
505,5,34,9,54,4,34,1,33,1
128,57,0,0,10,7,1,41,10,1
344,6,14,6,52,6,27,2,31,1
499,41,25,22,23,15,3,88,21,1
291,7,3,10,4,6,0,12,2,1
291,0,0,0,0,0,0,0,0,1
291,3,6,3,3,9,15,9,8,1
137,183,1,2,33,22,4,130,32,1
513,14,7,0,8,5,1,81,127,1
487,3,51,17,32,1,12,0,12,1
291,3,3,2,9,6,4,9,3,1
476,2,29,47,8,0,0,0,0,1
513,0,0,0,0,39,0,0,0,1
513,38,3,0,9,40,12,36,8,1
291,12,9,12,6,12,6,9,4,1
195,0,1,4,4,4,0,0,0,1
344,6,26,6,62,6,40,2,41,1
291,13,9,12,7,11,7,10,5,1
291,9,12,7,6,4,2,4,13,1
313,8,13,3,29,5,19,1,14,1
476,2,16,64,5,0,0,0,0,1
476,2,41,161,9,0,0,0,0,1
513,0,0,0,0,0,0,3,126,1
488,1,40,15,12,33,0,0,0,1
344,6,22,6,58,6,35,2,27,1
291,9,14,12,5,8,9,13,5,1
291,13,4,9,12,12,3,10,9,1
290,15,8,12,9,11,8,11,8,1
291,9,9,10,2,12,6,8,2,1
185,2,1,3,1,2,0,4,1,1
476,2,34,203,137,0,0,0,0,1
480,1,13,53,2,11,0,0,0,1
291,14,10,0,11,8,1,1,11,1
291,11,9,4,4,3,2,7,13,1
291,12,9,1,9,6,1,3,12,1
291,11,9,11,5,12,5,9,2,1
496,36,23,27,20,13,2,76,18,1
291,10,13,11,4,8,11,11,6,1
513,0,0,0,0,0,0,60,146,1
260,46,1,6,17,15,1,33,15,1
291,7,13,1,4,12,0,10,11,1
291,11,10,1,12,6,8,1,12,1
344,6,12,6,51,6,26,2,52,1
291,2,2,12,12,10,12,1,3,1
291,8,6,11,4,10,1,9,1,1
291,11,11,0,9,10,0,4,11,1
291,8,5,11,4,9,1,10,1,1
513,0,0,0,0,0,0,38,143,1
476,2,22,191,181,0,0,0,0,1
291,13,11,4,4,3,3,7,12,1
191,123,4,6,24,18,6,88,23,1
291,8,13,0,6,12,0,9,11,1
503,0,3,15,0,0,0,0,0,1
483,1,11,47,2,20,0,0,0,1
291,7,3,10,4,6,0,11,3,1
291,9,10,6,5,3,2,5,14,1
513,0,0,0,0,59,0,1,0,1
476,2,47,215,90,0,0,0,0,1
291,1,2,5,6,6,0,0,0,1
476,2,22,192,180,0,0,0,0,1
291,10,14,12,5,7,11,12,6,1
493,1,32,12,10,45,0,0,0,1
513,0,0,0,0,0,0,5,127,1
291,6,10,11,6,3,11,14,5,1
276,31,8,11,11,12,8,22,10,1
291,3,4,9,5,2,6,13,3,1
291,10,12,6,5,3,3,5,13,1
291,2,4,9,6,0,9,14,3,1
476,2,33,241,12,0,0,0,0,1
291,6,5,2,6,4,1,7,10,1
291,12,11,6,2,6,6,8,9,1
476,2,49,208,63,0,0,0,0,1
513,9,0,0,2,104,3,10,2,1
291,6,3,10,5,7,0,9,2,1
291,2,5,6,9,10,11,14,5,1
344,6,12,6,51,6,26,2,47,1
476,2,21,91,222,0,0,0,0,1
493,1,31,12,9,47,0,0,0,1
291,6,7,10,6,12,2,5,0,1
344,6,18,6,55,6,31,2,18,1
291,3,2,5,5,8,11,3,5,1
291,2,3,8,9,10,3,0,1,1
291,5,6,3,0,8,14,7,8,1
291,7,13,1,4,11,0,10,11,1
270,29,8,11,12,12,8,26,11,1
513,66,30,2,35,28,6,138,34,1
513,131,12,2,30,138,43,121,27,1
291,14,7,1,13,10,1,3,11,1
291,4,3,8,8,5,7,14,2,1
291,6,3,9,6,6,2,12,2,1
291,9,5,10,9,8,7,12,4,1
291,3,4,9,5,2,6,13,3,1
476,2,58,25,17,0,0,0,0,1
513,25,28,4,53,11,29,46,38,1
128,100,0,1,18,12,2,71,17,1
291,1,5,7,5,1,11,13,4,1
513,5,26,5,59,10,39,2,38,1
291,3,2,12,12,9,14,2,3,1
344,6,12,6,51,6,26,2,53,1
142,0,0,0,0,0,0,0,0,1
291,7,3,10,4,6,1,12,2,1
486,1,10,43,2,0,0,0,35,1
291,3,2,0,8,7,3,6,4,1
291,9,12,12,5,10,7,11,3,1
291,1,5,8,11,12,15,10,6,1
498,40,42,9,28,14,3,85,21,1
513,0,0,0,0,94,0,1,0,1
513,3,16,3,37,43,25,2,24,1
291,14,9,0,12,8,1,1,11,1
513,100,19,4,46,105,48,92,36,1
291,13,3,5,13,12,1,8,11,1
291,3,1,4,1,2,0,5,1,1
513,0,0,0,0,0,0,0,118,1
476,2,20,100,224,0,0,0,0,1
291,4,2,7,8,6,7,11,2,1
491,1,35,13,11,41,0,0,0,1
499,0,21,8,6,0,0,0,0,1
291,6,5,9,8,6,7,14,3,1
344,6,24,6,60,6,37,2,30,1
300,9,12,2,19,5,16,1,14,1
291,2,4,8,7,2,9,14,3,1
291,7,4,9,9,7,7,13,3,1
513,2,11,2,25,2,16,0,91,1
491,1,35,13,11,0,0,0,0,1
291,3,3,0,9,6,3,7,3,1
291,9,12,5,8,4,7,3,14,1
291,6,3,6,5,6,1,10,3,1
513,4,21,4,49,4,32,1,31,1
513,2,10,2,23,2,15,0,93,1
291,11,9,4,4,3,1,7,13,1
291,11,2,5,13,12,1,9,9,1
340,6,11,5,48,6,24,1,51,1
490,1,9,36,1,0,0,25,61,1
513,0,0,0,0,23,0,0,0,1
476,2,37,149,148,0,0,0,0,1
291,2,4,9,6,1,8,14,3,1
476,2,45,35,13,0,0,0,0,1
291,3,1,5,6,8,10,2,5,1
291,11,4,5,10,9,1,8,12,1
291,9,8,4,4,3,1,7,14,1
476,2,35,204,5,0,0,0,0,1
291,4,2,7,8,6,7,11,2,1
291,2,5,6,9,10,11,14,5,1
291,13,11,3,4,3,2,8,11,1
291,3,4,7,9,9,10,14,4,1
291,11,11,5,4,3,3,6,12,1
291,12,10,11,4,11,10,9,6,1
344,6,20,6,57,6,33,2,24,1
291,8,13,12,6,5,11,14,6,1
291,2,3,1,9,7,2,5,3,1
291,1,0,3,3,4,5,1,2,1
478,1,57,21,17,6,0,0,0,1
291,13,2,6,13,13,1,9,11,1
291,9,9,3,7,3,6,4,14,1
344,6,21,6,57,6,35,2,46,1
291,10,14,12,5,7,11,13,6,1
291,8,5,11,4,9,1,10,1,1
291,14,8,12,8,10,8,11,7,1
476,2,51,214,76,0,0,0,0,1
513,0,0,0,0,0,0,57,152,1
291,1,5,9,6,0,11,14,4,1
291,8,13,0,6,12,0,9,11,1
476,2,11,113,111,0,0,0,0,1
291,6,7,2,4,6,14,4,10,1
477,1,28,233,2,0,0,0,0,1
476,2,9,179,229,0,0,0,0,1
291,9,11,2,11,4,11,1,14,1
291,1,6,6,9,9,13,15,6,1
291,9,11,2,11,4,12,1,14,1
506,5,25,15,52,4,34,1,34,1
291,0,0,1,1,0,0,1,0,1
148,0,0,0,0,0,1,0,0,1
344,6,14,6,52,6,27,2,33,1
168,149,1,3,29,21,4,106,28,1
325,7,21,4,44,5,31,1,31,1
513,0,0,0,0,0,0,0,124,1
291,13,11,5,3,5,5,8,9,1
477,1,14,56,2,0,0,0,0,1
291,10,14,12,5,7,11,13,6,1
291,7,7,5,0,9,13,7,7,1
476,2,44,50,108,0,0,0,0,1
291,13,11,4,3,3,3,8,11,1
128,0,0,0,0,0,0,0,0,1
500,4,38,11,48,4,28,1,27,1
291,6,11,11,6,4,11,14,5,1
291,1,1,0,5,4,1,4,2,1
128,99,0,1,17,12,2,70,17,1
291,3,2,10,11,8,11,6,3,1
291,13,11,4,3,3,3,8,11,1
291,3,2,2,8,7,5,5,4,1
291,2,2,11,12,10,15,4,4,1
291,14,8,12,9,10,8,11,7,1
291,2,2,0,8,6,2,6,3,1
498,4,22,27,38,3,25,1,24,1
291,4,2,7,8,6,7,10,2,1
291,11,11,3,4,6,2,8,11,1
344,6,17,6,55,6,30,2,15,1
166,151,1,3,30,21,4,107,28,1
291,0,0,0,0,0,0,0,0,1
291,8,4,11,4,7,0,11,2,1
291,3,5,10,9,11,1,1,0,1
501,4,38,11,48,4,28,1,27,1
291,1,5,7,8,6,12,15,5,1
476,2,42,232,37,0,0,0,0,1
513,5,25,5,58,5,38,1,47,1
513,5,25,5,58,12,38,2,38,1
329,5,12,7,42,7,25,2,11,1
185,130,1,3,27,20,3,93,25,1
513,1,6,1,13,79,9,2,8,1
291,9,9,11,4,13,3,8,0,1
484,1,46,17,14,0,0,0,30,1
291,5,6,3,0,8,14,7,8,1
291,5,3,8,8,6,5,13,2,1
513,50,30,2,41,19,13,107,35,1
513,0,0,0,0,0,0,38,143,1
491,1,8,35,1,40,0,0,0,1
513,0,0,0,0,0,0,0,2,1
513,1,5,1,11,82,7,2,7,1
513,36,25,5,57,38,44,31,39,1
513,0,0,0,0,0,0,42,103,1
291,2,3,7,10,9,1,1,1,1
476,2,10,127,139,0,0,0,0,1
128,158,2,2,35,24,5,138,34,1
291,14,8,1,13,9,1,2,11,1
291,4,2,7,8,6,7,11,2,1
291,4,3,7,9,7,8,14,2,1
291,1,7,6,9,13,14,14,7,1
291,2,2,0,6,4,2,4,2,1
481,1,52,19,16,13,0,0,0,1
291,3,5,5,2,4,13,10,6,1
217,67,6,8,20,16,7,68,19,1
291,5,3,10,5,3,4,13,3,1
291,9,9,3,8,3,6,4,14,1
476,2,60,22,19,0,0,0,0,1
336,6,18,5,50,5,30,1,16,1
291,5,3,10,4,4,3,12,3,1
291,3,1,6,7,7,8,6,3,1
344,6,26,6,62,6,40,2,37,1
291,10,10,10,1,11,9,8,4,1
476,2,22,88,221,0,0,0,0,1
291,5,4,8,8,6,7,14,2,1
291,9,14,12,6,7,11,14,7,1
291,1,7,6,10,13,15,14,8,1
291,10,2,5,12,12,1,9,9,1
325,7,21,4,44,5,31,1,31,1
344,6,18,6,56,6,31,2,16,1
344,6,16,6,54,6,29,2,34,1
497,0,6,25,1,0,0,0,0,1
344,6,20,6,57,6,33,2,23,1
291,10,2,9,8,9,0,11,6,1
291,11,11,0,9,10,0,5,11,1
507,0,2,9,0,0,0,0,0,1
476,2,17,209,127,0,0,0,0,1
476,2,15,125,229,0,0,0,0,1
291,12,11,6,2,6,6,8,8,1
291,2,3,7,10,10,1,1,0,1
291,0,0,0,2,1,0,1,1,1
344,6,19,6,56,6,32,2,17,1
476,2,55,150,51,0,0,0,0,1
504,0,13,5,4,78,0,1,0,1
291,10,12,2,4,8,1,9,11,1
291,5,11,0,6,11,0,9,9,1
501,4,21,58,116,4,29,1,28,1
291,10,12,2,4,8,1,9,11,1
513,13,6,0,7,4,1,28,6,1
291,2,4,8,7,1,9,14,3,1
291,12,10,11,4,11,10,9,6,1
291,2,1,3,4,2,3,6,0,1
291,9,12,7,5,3,2,5,14,1
330,5,12,7,43,7,25,2,11,1
291,7,8,2,5,6,14,4,11,1
225,1,0,3,4,4,5,1,2,1
291,5,3,10,7,8,0,6,1,1
486,1,43,16,13,28,0,0,0,1
344,6,16,6,54,6,29,2,14,1
128,97,0,1,17,12,2,69,17,1
513,45,22,1,25,17,3,116,68,1
513,0,0,0,0,0,0,16,41,1
476,1,29,239,2,0,0,0,0,1
291,3,4,7,9,9,10,14,4,1
476,2,7,171,237,0,0,0,0,1
291,10,14,12,5,7,11,12,6,1
513,30,14,0,16,11,2,98,98,1
291,3,2,0,8,7,3,6,4,1
291,11,10,1,12,6,8,1,12,1
291,9,11,4,9,4,8,2,14,1
